"","X","Lieu","ACCES_PMR","Latitude","Longitude","Icon","Couleur"
"10399",10399,"Distributeur automatique de billets","Non renseigné",48.080238492884,7.36060544606505,"money","yellow"
"10400",10400,"Fontaine à eau","Non renseigné",43.3027435927004,5.49417525639076,"tint","lightblue"
"10401",10401,"Distributeur automatique de billets","Non renseigné",43.557417184636,1.38097382699081,"money","yellow"
"10402",10402,"Distributeur automatique de billets","Non renseigné",48.1862994914233,0.654314789646804,"money","yellow"
"10403",10403,"Fontaine à eau","Non renseigné",43.2741125326101,5.36198384536547,"tint","lightblue"
"10404",10404,"Distributeur automatique de billets","Non renseigné",48.6371635718692,7.09503959616185,"money","yellow"
"10405",10405,"Distributeur automatique de billets","Non renseigné",48.9331143236906,2.35086412740384,"money","yellow"
"10406",10406,"Fontaine à eau","Non renseigné",43.2951095907823,5.39090915980098,"tint","lightblue"
"10407",10407,"Distributeur automatique de billets","Non renseigné",44.3674234363855,2.58737117628996,"money","yellow"
"10408",10408,"Distributeur automatique de billets","Non renseigné",43.53382061846,1.40302753624968,"money","yellow"
"10409",10409,"Fontaine à eau","Non renseigné",43.289835179289,5.37122562185746,"tint","lightblue"
"10410",10410,"Distributeur automatique de billets","Non renseigné",46.2952418879165,6.78870919836456,"money","yellow"
"10411",10411,"Distributeur automatique de billets","Non renseigné",43.7095941571505,7.26366437727373,"money","yellow"
"10412",10412,"Fontaine à eau","Non renseigné",43.266079925369,5.37261968342924,"tint","lightblue"
"10413",10413,"Distributeur automatique de billets","Non renseigné",43.6030049310732,1.45450516222789,"money","yellow"
"10414",10414,"Distributeur automatique de billets","Non renseigné",48.8926771729345,2.32716044050528,"money","yellow"
"10415",10415,"Fontaine à eau","Non renseigné",43.2619831601781,5.37440825316152,"tint","lightblue"
"10416",10416,"Distributeur automatique de billets","Non renseigné",44.842001681109,-0.646456335320664,"money","yellow"
"10417",10417,"Distributeur automatique de billets","Non renseigné",47.8235149640956,-0.706438407896769,"money","yellow"
"10418",10418,"Fontaine à eau","Non renseigné",43.2688642273482,5.39367347331112,"tint","lightblue"
"10419",10419,"Distributeur automatique de billets","Non renseigné",46.7967699629996,4.81132268603636,"money","yellow"
"10420",10420,"Sanisette (toilettes publiques)","Oui",48.8303257455244,2.37520071839758,"male","blue"
"10421",10421,"Fontaine à eau","Non renseigné",43.2491668772243,5.39084301907834,"tint","lightblue"
"10422",10422,"Distributeur automatique de billets","Non renseigné",48.8849386646486,2.29838243324448,"money","yellow"
"10423",10423,"Distributeur automatique de billets","Non renseigné",49.5875387900375,2.84314989695261,"money","yellow"
"10424",10424,"Fontaine à eau","Non renseigné",43.3100001686897,5.42417509941296,"tint","lightblue"
"10425",10425,"Distributeur automatique de billets","Non renseigné",48.8382746818439,2.40581311858136,"money","yellow"
"10426",10426,"Distributeur automatique de billets","Non renseigné",48.4495712982469,5.18873472404923,"money","yellow"
"10427",10427,"Fontaine à eau","Non renseigné",43.2916669058132,5.44500849579062,"tint","lightblue"
"10428",10428,"Distributeur automatique de billets","Non renseigné",47.3100177827379,5.10362068827376,"money","yellow"
"10429",10429,"Distributeur automatique de billets","Non renseigné",49.0294946431596,2.02260013302018,"money","yellow"
"10430",10430,"Fontaine à eau","Non renseigné",43.3810017691564,5.36315856631157,"tint","lightblue"
"10431",10431,"Distributeur automatique de billets","Non renseigné",45.2010359773188,6.69645394872333,"money","yellow"
"10432",10432,"Distributeur automatique de billets","Non renseigné",44.0882622233539,-1.31761644481995,"money","yellow"
"10433",10433,"Fontaine à eau","Non renseigné",43.2682230402059,5.41766959386171,"tint","lightblue"
"10434",10434,"Distributeur automatique de billets","Non renseigné",46.1415837492922,6.32020976127964,"money","yellow"
"10435",10435,"Sanisette (toilettes publiques)","Oui",48.8635546306763,2.36630552711011,"male","blue"
"10436",10436,"Fontaine à eau","Non renseigné",43.2848475562718,5.40466436937549,"tint","lightblue"
"10437",10437,"Distributeur automatique de billets","Non renseigné",43.6452305285095,4.71722056784989,"money","yellow"
"10438",10438,"Distributeur automatique de billets","Non renseigné",43.7082988178341,-1.43186270708429,"money","yellow"
"10439",10439,"Fontaine à eau","Non renseigné",43.2413891029958,5.36389892649386,"tint","lightblue"
"10440",10440,"Sanisette (toilettes publiques)","Oui",48.8773676983158,2.37097101088183,"male","blue"
"10441",10441,"Distributeur automatique de billets","Non renseigné",43.4819225562186,-1.55858065453759,"money","yellow"
"10442",10442,"Fontaine à eau","Non renseigné",43.3280556704257,5.39945285357683,"tint","lightblue"
"10443",10443,"Distributeur automatique de billets","Non renseigné",50.1870792249565,1.63564638789168,"money","yellow"
"10444",10444,"Sanisette (toilettes publiques)","Oui",48.8276082052636,2.31119811163118,"male","blue"
"10445",10445,"Fontaine à eau","Non renseigné",43.310572387275,5.44604365281284,"tint","lightblue"
"10446",10446,"Toilettes publiques","Non",48.8185790994194,2.35493291926767,"female","blue"
"10447",10447,"Distributeur automatique de billets","Non renseigné",48.0914749370023,-1.69218710147601,"money","yellow"
"10448",10448,"Fontaine à eau","Non renseigné",43.2833335535879,5.43084211726694,"tint","lightblue"
"10449",10449,"Distributeur automatique de billets","Non renseigné",48.8090132902271,2.44448545962427,"money","yellow"
"10450",10450,"Distributeur automatique de billets","Non renseigné",45.5719805388429,6.77832385269451,"money","yellow"
"10451",10451,"Fontaine à eau","Non renseigné",43.2747224892025,5.44167547087071,"tint","lightblue"
"10452",10452,"Toilettes publiques","Non",48.8482434779557,2.3591336590526,"female","blue"
"10453",10453,"Distributeur automatique de billets","Non renseigné",44.7575732850131,0.410216251056454,"money","yellow"
"10454",10454,"Fontaine à eau","Non renseigné",43.2733336057713,5.44250881795677,"tint","lightblue"
"10455",10455,"Distributeur automatique de billets","Non renseigné",16.3324176610187,-61.4613472670407,"money","yellow"
"10456",10456,"Toilettes publiques","Non",48.8438817779908,2.26862331890511,"female","blue"
"10457",10457,"Fontaine à eau","Non renseigné",43.2826577615298,5.37253909802171,"tint","lightblue"
"10458",10458,"Distributeur automatique de billets","Non renseigné",49.5289127417568,0.35835112969454,"money","yellow"
"10459",10459,"Distributeur automatique de billets","Non renseigné",47.8431646597053,-1.68642395631099,"money","yellow"
"10460",10460,"Fontaine à eau","Non renseigné",43.3041667643851,5.39611998789167,"tint","lightblue"
"10461",10461,"Distributeur automatique de billets","Non renseigné",43.6365921390988,4.80712335254643,"money","yellow"
"10462",10462,"Distributeur automatique de billets","Non renseigné",-21.3805772642319,55.6151128836075,"money","yellow"
"10463",10463,"Fontaine à eau","Non renseigné",43.3038889850237,5.39389780560104,"tint","lightblue"
"10464",10464,"Distributeur automatique de billets","Non renseigné",49.116642044826,6.17327742939986,"money","yellow"
"10465",10465,"Distributeur automatique de billets","Non renseigné",47.6556334901572,-2.76017802316539,"money","yellow"
"10466",10466,"Fontaine à eau","Non renseigné",43.3088185133264,5.38293110137395,"tint","lightblue"
"10467",10467,"Sanisette (toilettes publiques)","Oui",48.8827090858963,2.34349779972815,"male","blue"
"10468",10468,"Distributeur automatique de billets","Non renseigné",48.821410795573,3.09433466412395,"money","yellow"
"10469",10469,"Fontaine à eau","Non renseigné",43.3522975041779,5.35394415599573,"tint","lightblue"
"10470",10470,"Distributeur automatique de billets","Non renseigné",49.4148910306785,1.09238565509801,"money","yellow"
"10471",10471,"Distributeur automatique de billets","Non renseigné",48.8290422669554,2.33315467474077,"money","yellow"
"10472",10472,"Fontaine à eau","Non renseigné",43.3608334239363,5.31139853031175,"tint","lightblue"
"10473",10473,"Sanisette (toilettes publiques)","Oui",48.8571927975715,2.26669903157516,"male","blue"
"10474",10474,"Distributeur automatique de billets","Non renseigné",48.7716504539169,2.5197891482874,"money","yellow"
"10475",10475,"Fontaine à eau","Non renseigné",43.2931756850634,5.35917800994495,"tint","lightblue"
"10476",10476,"Sanisette (toilettes publiques)","Oui",48.8607904279005,2.35131575012171,"male","blue"
"10477",10477,"Distributeur automatique de billets","Non renseigné",14.4847790703221,-60.9949831197893,"money","yellow"
"10478",10478,"Fontaine à eau","Non renseigné",43.2891667698246,5.37028724525778,"tint","lightblue"
"10479",10479,"Sanisette (toilettes publiques)","Oui",48.8948461046643,2.31429355173525,"male","blue"
"10480",10480,"Distributeur automatique de billets","Non renseigné",45.7447292163162,4.87174044993944,"money","yellow"
"10481",10481,"Fontaine à eau","Non renseigné",43.3313889790698,5.3547313833828,"tint","lightblue"
"10482",10482,"Toilettes publiques","Non",48.8798695519275,2.38516851441419,"female","blue"
"10483",10483,"Distributeur automatique de billets","Non renseigné",46.3142990667909,4.83636102337726,"money","yellow"
"10484",10484,"Fontaine à eau","Non renseigné",43.3319445352817,5.35473137566471,"tint","lightblue"
"10485",10485,"Urinoir","Non",48.8451080218111,2.3757608165437,"male","blue"
"10486",10486,"Distributeur automatique de billets","Non renseigné",-21.3370613566211,55.4682136602453,"money","yellow"
"10487",10487,"Fontaine à eau","Non renseigné",43.3525001129791,5.36973079510085,"tint","lightblue"
"10488",10488,"Sanisette (toilettes publiques)","Oui",48.8674378410879,2.34382099288128,"male","blue"
"10489",10489,"Distributeur automatique de billets","Non renseigné",44.8132378392646,-0.590282580451429,"money","yellow"
"10490",10490,"Fontaine à eau","Non renseigné",43.2730557133783,5.39556487405019,"tint","lightblue"
"10491",10491,"Toilettes publiques","Non",48.8261907548129,2.33822984120881,"female","blue"
"10492",10492,"Distributeur automatique de billets","Non renseigné",50.6311653632202,3.05908758781285,"money","yellow"
"10493",10493,"Fontaine à eau","Non renseigné",43.3525001132691,5.37000856702974,"tint","lightblue"
"10494",10494,"Sanisette (toilettes publiques)","Oui",48.8567894245189,2.35418309229032,"male","blue"
"10495",10495,"Sanisette (toilettes publiques)","Oui",48.840525428672,2.39204037487517,"male","blue"
"10496",10496,"Fontaine à eau","Non renseigné",43.2736113873576,5.44417546263269,"tint","lightblue"
"10497",10497,"Sanisette (toilettes publiques)","Oui",48.8746134850176,2.30236199298247,"male","blue"
"10498",10498,"Distributeur automatique de billets","Non renseigné",48.8607370927015,2.35513236013784,"money","yellow"
"10499",10499,"Fontaine à eau","Non renseigné",43.3338889870405,5.36528671148831,"tint","lightblue"
"10500",10500,"Toilettes publiques","Oui",48.8316215303117,2.29995090720081,"female","blue"
"10501",10501,"Distributeur automatique de billets","Non renseigné",-12.7897815571127,45.1125860278993,"money","yellow"
"10502",10502,"Fontaine à eau","Non renseigné",43.3383335637298,5.44417438062673,"tint","lightblue"
"10503",10503,"Sanisette (toilettes publiques)","Oui",48.8989978534776,2.33416408867532,"male","blue"
"10504",10504,"Distributeur automatique de billets","Non renseigné",43.4904052936873,6.36172004709906,"money","yellow"
"10505",10505,"Fontaine à eau","Non renseigné",43.2659150598063,5.39889787092671,"tint","lightblue"
"10506",10506,"Toilettes publiques","Oui",48.8443565952264,2.38199687534567,"female","blue"
"10507",10507,"Sanisette (toilettes publiques)","Oui",48.8189769476063,2.35759121854855,"male","blue"
"10508",10508,"Fontaine à eau","Non renseigné",43.296389009568,5.40500888191522,"tint","lightblue"
"10509",10509,"Ilots de fraicheur","Non renseigné",48.838041251053,2.43113937649715,"leaf","lightblue"
"10510",10510,"Distributeur automatique de billets","Non renseigné",45.203215775058,5.76062988210231,"money","yellow"
"10511",10511,"Fontaine à eau","Non renseigné",43.315000169538,5.42361946503749,"tint","lightblue"
"10512",10512,"Ilots de fraicheur","Non renseigné",48.8729726899705,2.25280556655949,"leaf","lightblue"
"10513",10513,"Distributeur automatique de billets","Non renseigné",49.0249266735681,1.14844373970345,"money","yellow"
"10514",10514,"Fontaine à eau","Non renseigné",43.2295251619939,5.43702683814088,"tint","lightblue"
"10515",10515,"Ilots de fraicheur","Non renseigné",48.8634330390067,2.37146182992222,"leaf","lightblue"
"10516",10516,"Distributeur automatique de billets","Non renseigné",48.8527014459481,2.35394053732563,"money","yellow"
"10517",10517,"Fontaine à eau","Non renseigné",43.2802684850178,5.30582333365739,"tint","lightblue"
"10518",10518,"Ilots de fraicheur","Non renseigné",48.8710804618241,2.3582388894269,"leaf","lightblue"
"10519",10519,"Distributeur automatique de billets","Non renseigné",45.772506424338,4.84446984414538,"money","yellow"
"10520",10520,"Fontaine à eau","Non renseigné",43.2947226186395,5.50361892395378,"tint","lightblue"
"10521",10521,"Ilots de fraicheur","Non renseigné",48.8435143423271,2.27584412004316,"leaf","lightblue"
"10522",10522,"Distributeur automatique de billets","Non renseigné",-21.3434116541034,55.47334229534,"money","yellow"
"10523",10523,"Fontaine à eau","Non renseigné",43.2565899655865,5.41673860276085,"tint","lightblue"
"10524",10524,"Ilots de fraicheur","Non renseigné",48.8605190070531,2.37393504960725,"leaf","lightblue"
"10525",10525,"Sanisette (toilettes publiques)","Oui",48.8226298513054,2.32885651343567,"male","blue"
"10526",10526,"Fontaine à eau","Non renseigné",43.3498569383426,5.36605373848111,"tint","lightblue"
"10527",10527,"Ilots de fraicheur","Non renseigné",48.900806015644,2.37912615737767,"leaf","lightblue"
"10528",10528,"Distributeur automatique de billets","Non renseigné",48.8843368440007,2.32138304610487,"money","yellow"
"10529",10529,"Fontaine à eau","Non renseigné",43.268333503242,5.39667603419752,"tint","lightblue"
"10530",10530,"Ilots de fraicheur","Non renseigné",48.8484174957957,2.40458517477632,"leaf","lightblue"
"10531",10531,"Sanisette (toilettes publiques)","Oui",48.8399779389822,2.32141092250798,"male","blue"
"10532",10532,"Fontaine à eau","Non renseigné",43.2799270693793,5.41054609968558,"tint","lightblue"
"10533",10533,"Ilots de fraicheur","Non renseigné",48.8251888977228,2.32258782018546,"leaf","lightblue"
"10534",10534,"Distributeur automatique de billets","Non renseigné",47.3301221965947,-1.62293573363741,"money","yellow"
"10535",10535,"Fontaine à eau","Non renseigné",43.2158383067053,5.34777162899446,"tint","lightblue"
"10536",10536,"Ilots de fraicheur","Non renseigné",48.8750310322244,2.24723202040796,"leaf","lightblue"
"10537",10537,"Distributeur automatique de billets","Non renseigné",49.4389018305093,1.10201352817828,"money","yellow"
"10538",10538,"Fontaine à eau","Non renseigné",43.5274224,5.4434665,"tint","lightblue"
"10539",10539,"Ilots de fraicheur","Non renseigné",48.8712291279384,2.41180697529995,"leaf","lightblue"
"10540",10540,"Distributeur automatique de billets","Non renseigné",48.9363332259663,2.35578355019541,"money","yellow"
"10541",10541,"Fontaine à eau","Non renseigné",43.5276753,5.4450054,"tint","lightblue"
"10542",10542,"Ilots de fraicheur","Non renseigné",48.8424068550614,2.38590492609251,"leaf","lightblue"
"10543",10543,"Distributeur automatique de billets","Non renseigné",47.2482496942336,6.02977773832671,"money","yellow"
"10544",10544,"Fontaine à eau","Non renseigné",43.298531,5.4135317,"tint","lightblue"
"10545",10545,"Ilots de fraicheur","Non renseigné",48.8620064087989,2.40683987149452,"leaf","lightblue"
"10546",10546,"Sanisette (toilettes publiques)","Oui",48.8844550476974,2.34273602920976,"male","blue"
"10547",10547,"Fontaine à eau","Non renseigné",43.3267507,5.4003318,"tint","lightblue"
"10548",10548,"Ilots de fraicheur","Non renseigné",48.8896521278711,2.37342643137023,"leaf","lightblue"
"10549",10549,"Distributeur automatique de billets","Non renseigné",48.8354988469699,2.23971087122956,"money","yellow"
"10550",10550,"Fontaine à eau","Non renseigné",43.2858703,5.3557409,"tint","lightblue"
"10551",10551,"Ilots de fraicheur","Non renseigné",48.8367448388394,2.29070899193411,"leaf","lightblue"
"10552",10552,"Distributeur automatique de billets","Non renseigné",48.7347685712109,7.05295565288924,"money","yellow"
"10553",10553,"Fontaine à eau","Non renseigné",43.4910996,5.3549528,"tint","lightblue"
"10554",10554,"Ilots de fraicheur","Non renseigné",48.8861575869635,2.3533867627469,"leaf","lightblue"
"10555",10555,"Distributeur automatique de billets","Non renseigné",48.8919195327066,2.37794714620489,"money","yellow"
"10556",10556,"Fontaine à eau","Non renseigné",43.4435718,5.2191248,"tint","lightblue"
"10557",10557,"Ilots de fraicheur","Non renseigné",48.8821747669309,2.34437716380982,"leaf","lightblue"
"10558",10558,"Distributeur automatique de billets","Non renseigné",4.93941417596271,-52.3159915187358,"money","yellow"
"10559",10559,"Fontaine à eau","Non renseigné",43.4249155,5.0438869,"tint","lightblue"
"10560",10560,"Ilots de fraicheur","Non renseigné",48.8291046749091,2.41351875158564,"leaf","lightblue"
"10561",10561,"Distributeur automatique de billets","Non renseigné",48.8598446714706,2.34917525773341,"money","yellow"
"10562",10562,"Fontaine à eau","Non renseigné",43.3337925,5.3672335,"tint","lightblue"
"10563",10563,"Ilots de fraicheur","Non renseigné",48.839680813926,2.43329232933714,"leaf","lightblue"
"10564",10564,"Distributeur automatique de billets","Non renseigné",50.3007536737864,2.79767287545633,"money","yellow"
"10565",10565,"Fontaine à eau","Non renseigné",43.6657382,5.3475942,"tint","lightblue"
"10566",10566,"Ilots de fraicheur","Non renseigné",48.878083549087,2.36589415253658,"leaf","lightblue"
"10567",10567,"Distributeur automatique de billets","Non renseigné",48.8546119331384,2.41762724346637,"money","yellow"
"10568",10568,"Fontaine à eau","Non renseigné",43.45477,5.396684,"tint","lightblue"
"10569",10569,"Ilots de fraicheur","Non renseigné",48.8868423988686,2.3069103135058,"leaf","lightblue"
"10570",10570,"Toilettes publiques","Non",48.8614574713184,2.3787483756588,"female","blue"
"10571",10571,"Fontaine à eau","Non renseigné",43.4315124,5.5447201,"tint","lightblue"
"10572",10572,"Ilots de fraicheur","Non renseigné",48.8464827669739,2.4116504551402,"leaf","lightblue"
"10573",10573,"Distributeur automatique de billets","Non renseigné",49.7703512833751,4.7192089229207,"money","yellow"
"10574",10574,"Fontaine à eau","Non renseigné",43.4008927,4.9768401,"tint","lightblue"
"10575",10575,"Ilots de fraicheur","Non renseigné",48.8359607439183,2.44670254863281,"leaf","lightblue"
"10576",10576,"Distributeur automatique de billets","Non renseigné",44.6965457376542,5.19720388283477,"money","yellow"
"10577",10577,"Fontaine à eau","Non renseigné",43.2978022,5.3616385,"tint","lightblue"
"10578",10578,"Ilots de fraicheur","Non renseigné",48.8416133417445,2.39060339860658,"leaf","lightblue"
"10579",10579,"Distributeur automatique de billets","Non renseigné",47.2184323309793,6.54203565530025,"money","yellow"
"10580",10580,"Fontaine à eau","Non renseigné",43.6381409,5.5267825,"tint","lightblue"
"10581",10581,"Ilots de fraicheur","Non renseigné",48.8640411128725,2.41172287694204,"leaf","lightblue"
"10582",10582,"Distributeur automatique de billets","Non renseigné",43.3163016815661,-0.357992215594805,"money","yellow"
"10583",10583,"Fontaine à eau","Non renseigné",43.1952981,5.6148026,"tint","lightblue"
"10584",10584,"Ilots de fraicheur","Non renseigné",48.8258202176021,2.34316929062272,"leaf","lightblue"
"10585",10585,"Distributeur automatique de billets","Non renseigné",47.147496787336,6.34519973503922,"money","yellow"
"10586",10586,"Fontaine à eau","Non renseigné",43.4449296,5.6778728,"tint","lightblue"
"10587",10587,"Ilots de fraicheur","Non renseigné",48.8530340630497,2.26115657608534,"leaf","lightblue"
"10588",10588,"Distributeur automatique de billets","Non renseigné",48.136406380421,-1.93822797848878,"money","yellow"
"10589",10589,"Fontaine à eau","Non renseigné",43.3309705,5.0391608,"tint","lightblue"
"10590",10590,"Ilots de fraicheur","Non renseigné",48.827338184276,2.37777119779781,"leaf","lightblue"
"10591",10591,"Distributeur automatique de billets","Non renseigné",47.4094345304506,0.757354028272999,"money","yellow"
"10592",10592,"Fontaine à eau","Non renseigné",43.3389621,5.0533666,"tint","lightblue"
"10593",10593,"Ilots de fraicheur","Non renseigné",48.8670083427943,2.25440539691718,"leaf","lightblue"
"10594",10594,"Distributeur automatique de billets","Non renseigné",46.3519051459311,6.61652588026038,"money","yellow"
"10595",10595,"Fontaine à eau","Non renseigné",43.5184162,5.4477141,"tint","lightblue"
"10596",10596,"Ilots de fraicheur","Non renseigné",48.8861158731307,2.2900518152773,"leaf","lightblue"
"10597",10597,"Distributeur automatique de billets","Non renseigné",48.855593370181,2.3071322181483,"money","yellow"
"10598",10598,"Fontaine à eau","Non renseigné",43.6341007,5.5265679,"tint","lightblue"
"10599",10599,"Ilots de fraicheur","Non renseigné",48.8404633835392,2.44864699927325,"leaf","lightblue"
"10600",10600,"Distributeur automatique de billets","Non renseigné",43.8670359706864,-0.107682602933835,"money","yellow"
"10601",10601,"Fontaine à eau","Non renseigné",43.6984226,5.0839564,"tint","lightblue"
"10602",10602,"Ilots de fraicheur","Non renseigné",48.861649508662,2.28643932976843,"leaf","lightblue"
"10603",10603,"Distributeur automatique de billets","Non renseigné",46.7279740677794,-2.3522335617385,"money","yellow"
"10604",10604,"Fontaine à eau","Non renseigné",43.5385447,5.2925058,"tint","lightblue"
"10605",10605,"Ilots de fraicheur","Non renseigné",48.8930327486558,2.34650176229942,"leaf","lightblue"
"10606",10606,"Distributeur automatique de billets","Non renseigné",43.7414579620646,4.21708506216009,"money","yellow"
"10607",10607,"Fontaine à eau","Non renseigné",43.5246466,5.420612,"tint","lightblue"
"10608",10608,"Ilots de fraicheur","Non renseigné",48.8781802770194,2.26441679676082,"leaf","lightblue"
"10609",10609,"Distributeur automatique de billets","Non renseigné",46.3027196351947,4.8254236455642,"money","yellow"
"10610",10610,"Fontaine à eau","Non renseigné",43.2908878,5.570553,"tint","lightblue"
"10611",10611,"Ilots de fraicheur","Non renseigné",48.85804594191,2.25506038610855,"leaf","lightblue"
"10612",10612,"Distributeur automatique de billets","Non renseigné",45.8565296392345,6.61713725627786,"money","yellow"
"10613",10613,"Fontaine à eau","Non renseigné",43.2922593,5.5578307,"tint","lightblue"
"10614",10614,"Ilots de fraicheur","Non renseigné",48.8545966122761,2.330848117114,"leaf","lightblue"
"10615",10615,"Distributeur automatique de billets","Non renseigné",43.370076451928,5.78357157018337,"money","yellow"
"10616",10616,"Fontaine à eau","Non renseigné",43.5165063,5.4483707,"tint","lightblue"
"10617",10617,"Ilots de fraicheur","Non renseigné",48.8302059664877,2.40384954900261,"leaf","lightblue"
"10618",10618,"Distributeur automatique de billets","Non renseigné",44.8293515452015,-0.186115926603861,"money","yellow"
"10619",10619,"Fontaine à eau","Non renseigné",43.5216363,5.4675527,"tint","lightblue"
"10620",10620,"Ilots de fraicheur","Non renseigné",48.8547807644753,2.35310179162421,"leaf","lightblue"
"10621",10621,"Distributeur automatique de billets","Non renseigné",45.4619404832291,6.96355016650799,"money","yellow"
"10622",10622,"Fontaine à eau","Non renseigné",43.5237475,5.4659989,"tint","lightblue"
"10623",10623,"Ilots de fraicheur","Non renseigné",48.8867462044069,2.3705036254129,"leaf","lightblue"
"10624",10624,"Distributeur automatique de billets","Non renseigné",45.9242811493192,-0.958731514124707,"money","yellow"
"10625",10625,"Fontaine à eau","Non renseigné",43.636039,5.5213413,"tint","lightblue"
"10626",10626,"Ilots de fraicheur","Non renseigné",48.8755744178182,2.25821518353142,"leaf","lightblue"
"10627",10627,"Distributeur automatique de billets","Non renseigné",48.8933833482769,2.28958981681546,"money","yellow"
"10628",10628,"Fontaine à eau","Non renseigné",43.3368249,5.4828671,"tint","lightblue"
"10629",10629,"Ilots de fraicheur","Non renseigné",48.8856603398215,2.32739936527094,"leaf","lightblue"
"10630",10630,"Distributeur automatique de billets","Non renseigné",47.390131091261,0.686790724949674,"money","yellow"
"10631",10631,"Fontaine à eau","Non renseigné",43.3513507,5.4384028,"tint","lightblue"
"10632",10632,"Ilots de fraicheur","Non renseigné",48.8484555774613,2.30185501439573,"leaf","lightblue"
"10633",10633,"Distributeur automatique de billets","Non renseigné",43.8006916983254,4.42727796422326,"money","yellow"
"10634",10634,"Fontaine à eau","Non renseigné",43.529043,5.4428809,"tint","lightblue"
"10635",10635,"Ilots de fraicheur","Non renseigné",48.8446240185751,2.38750278658363,"leaf","lightblue"
"10636",10636,"Distributeur automatique de billets","Non renseigné",48.8845469783133,2.50839596257975,"money","yellow"
"10637",10637,"Fontaine à eau","Non renseigné",43.5290984,5.4524217,"tint","lightblue"
"10638",10638,"Ilots de fraicheur","Non renseigné",48.888957436229,2.37913176461639,"leaf","lightblue"
"10639",10639,"Distributeur automatique de billets","Non renseigné",47.7406332805924,7.1497929537193,"money","yellow"
"10640",10640,"Fontaine à eau","Non renseigné",43.6091982,5.0655373,"tint","lightblue"
"10641",10641,"Ilots de fraicheur","Non renseigné",48.8671071508036,2.31485858923788,"leaf","lightblue"
"10642",10642,"Distributeur automatique de billets","Non renseigné",47.8442673828868,3.5533269275343,"money","yellow"
"10643",10643,"Fontaine à eau","Non renseigné",43.19913,5.6169527,"tint","lightblue"
"10644",10644,"Ilots de fraicheur","Non renseigné",48.8317080289401,2.35645309529221,"leaf","lightblue"
"10645",10645,"Distributeur automatique de billets","Non renseigné",14.62346872244,-61.0188187378438,"money","yellow"
"10646",10646,"Fontaine à eau","Non renseigné",43.2699826,5.4007177,"tint","lightblue"
"10647",10647,"Ilots de fraicheur","Non renseigné",48.8600803239004,2.25430226466911,"leaf","lightblue"
"10648",10648,"Distributeur automatique de billets","Non renseigné",43.3085452360074,5.43688297915787,"money","yellow"
"10649",10649,"Fontaine à eau","Non renseigné",43.5470084,5.0310533,"tint","lightblue"
"10650",10650,"Ilots de fraicheur","Non renseigné",48.830673462884,2.37519248229527,"leaf","lightblue"
"10651",10651,"Distributeur automatique de billets","Non renseigné",48.5982171425925,7.70988287170474,"money","yellow"
"10652",10652,"Fontaine à eau","Non renseigné",43.6064456,5.0639996,"tint","lightblue"
"10653",10653,"Ilots de fraicheur","Non renseigné",48.84165222203,2.43852376596296,"leaf","lightblue"
"10654",10654,"Distributeur automatique de billets","Non renseigné",48.6891618816726,6.1777041639229,"money","yellow"
"10655",10655,"Fontaine à eau","Non renseigné",43.2334927,5.3703945,"tint","lightblue"
"10656",10656,"Ilots de fraicheur","Non renseigné",48.8257295611108,2.41362023432622,"leaf","lightblue"
"10657",10657,"Distributeur automatique de billets","Non renseigné",46.0394976168759,4.07240478002495,"money","yellow"
"10658",10658,"Fontaine à eau","Non renseigné",43.2934762,5.3632417,"tint","lightblue"
"10659",10659,"Ilots de fraicheur","Non renseigné",48.8307200415208,2.4139319621774,"leaf","lightblue"
"10660",10660,"Distributeur automatique de billets","Non renseigné",49.1354329306365,6.21324393629277,"money","yellow"
"10661",10661,"Fontaine à eau","Non renseigné",43.4256303,5.587801,"tint","lightblue"
"10662",10662,"Ilots de fraicheur","Non renseigné",48.8842298845115,2.29585814676759,"leaf","lightblue"
"10663",10663,"Distributeur automatique de billets","Non renseigné",44.9295747996375,4.88981979598955,"money","yellow"
"10664",10664,"Fontaine à eau","Non renseigné",43.5281255,5.4470612,"tint","lightblue"
"10665",10665,"Ilots de fraicheur","Non renseigné",48.8564208594215,2.38935156548458,"leaf","lightblue"
"10666",10666,"Distributeur automatique de billets","Non renseigné",45.7142182505742,4.80473358813262,"money","yellow"
"10667",10667,"Fontaine à eau","Non renseigné",43.2151476,5.3458252,"tint","lightblue"
"10668",10668,"Ilots de fraicheur","Non renseigné",48.8407357931451,2.36316371248331,"leaf","lightblue"
"10669",10669,"Distributeur automatique de billets","Non renseigné",48.7177757712692,1.89426372388309,"money","yellow"
"10670",10670,"Fontaine à eau","Non renseigné",43.568385,5.3545057,"tint","lightblue"
"10671",10671,"Ilots de fraicheur","Non renseigné",48.8406504789614,2.42390428468944,"leaf","lightblue"
"10672",10672,"Distributeur automatique de billets","Non renseigné",43.5772444927739,7.1068020885233,"money","yellow"
"10673",10673,"Fontaine à eau","Non renseigné",43.5554467,5.194186,"tint","lightblue"
"10674",10674,"Ilots de fraicheur","Non renseigné",48.8302283434059,2.4348766444105,"leaf","lightblue"
"10675",10675,"Distributeur automatique de billets","Non renseigné",48.0866710168365,7.27785778919355,"money","yellow"
"10676",10676,"Fontaine à eau","Non renseigné",43.2794563,5.3065697,"tint","lightblue"
"10677",10677,"Ilots de fraicheur","Non renseigné",48.8752445876407,2.26692011373115,"leaf","lightblue"
